volet,entity_id,entity_name,entity_types,cle_date,valeur_date,a_dateSource,valeur_dateSource,a_dateAuthority,valeur_dateAuthority,a_url,qualite_source,relations_probatoires,entree_biblio_appariee,annee_biblio,statut,decision_requise,question_pour_mael,notes,regime_de_preuve,confirme_par_these,motif_regime
2_annees_references,6764629f79164965926d3b12df278d39,Carney 2019 — Growing Challenges for Monetary Policy,GreyLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.280 — CARNEY Mark, 2019, « The Growing Challenges for Monetary Policy in the current International Monetary and Financial System », discours donné par Mark Carney , Governor de la Bank of England , Jackson Hole Symposium 2019,",2019,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,a881071200dc48c19fdc5d3af054a7d5,Cartelier 1996 La monnaie,Reference,year,1996-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.288 — CARTELIER Jean, 1996, La monnaie, Dominos. Flammarion, Paris, 125 p.",1996,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,2165a0e1e59e479098a71d3b4213a0ae,Cartelier 1996 — La monnaie,AcademicWork|Reference,year,1996,non,,non,,non,aucune,,"l.288 — CARTELIER Jean, 1996, La monnaie, Dominos. Flammarion, Paris, 125 p.",1996,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,0abc7476946d4dbdbd9d4bca209cc889,Cartelier 2001 — Monnaie et marché,AcademicWork|Reference,year,2001,non,,non,,non,aucune,,"l.286 — CARTELIER Jean, 2001, « Monnaie et marché: Un point de vue critique sur les modèles de prospection », Revue Économique, vol. 52, n° 5, sept. 2001, p. 993‑1011.",2001,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.73),,,hors perimetre (volet 2)
2_annees_references,735ad05fd0654bbaa9eca5d65cd118e1,Cartelier 2002 — Monnaie ou don,AcademicWork|Reference,year,2002,non,,non,,non,aucune,,"l.284 — CARTELIER Jean, 2002, « Monnaie ou don : réflexions sur le mythe économique de la monnaie », Journal des anthropologues, vol. 90-91, p. 335-374.",2002,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,81049b3899914142a40dd283772766c4,Castillo 2013,GreyLiterature|Reference,year,2013,non,,non,,non,aucune,,"l.296 — CASTILLO Michael del, 2013, « Dark Wallet: A Radical Way to Bitcoin », https://www.newyorker.com/business/currency/dark-wallet-a-radical-way-to-bitcoin, 24 septembre 2013, consulté le 4 août 2020.",2013,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,3219f8784d754aedb612e5bec517a2aa,Cefai 2009 — Codifier l'engagement ethnographique,AcademicWork|Reference,year,2009,non,,non,,non,aucune,,"l.300 — CEFAI Daniel, 2009, « Codifier l’engagement ethnographique ? », L’Engagement ethnographique , Paris, Éditions des Hautes Études en Sciences Sociales, 2009, p. 1‑27.",2009,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,0e225413a3db45f3934676e31efc9798,Chainalysis Team 2019,GreyLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.304 — CHAINALYSIS TEAM, 2019, « Chainalysis Crypto Crime Report (2019) », https://go.chainalysis.com/rs/503-FAP- 074/images/2019%20Chainalysis%20Crypto%20Crime%20Report.pdf, janvier 2019, consulté le 21 août 2020.",2019,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,2e155d6cc3874a62b20de72700e34b27,Chainalysis Team 2019 — Crypto Crime Report,Reference,year,2019,non,,non,,non,aucune,,"l.304 — CHAINALYSIS TEAM, 2019, « Chainalysis Crypto Crime Report (2019) », https://go.chainalysis.com/rs/503-FAP- 074/images/2019%20Chainalysis%20Crypto%20Crime%20Report.pdf, janvier 2019, consulté le 21 août 2020.",2019,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,42b5d61f8b814235ab41901c076635f7,Champagne 2014 Book of Satoshi,Reference,year,2014,non,,non,,non,aucune,quote supports[inverse]→d8b3649c745841a297f1d55f5eeee714 (Quote — Nakamoto : tous types de transactions (Champagne 2014 p.159-16)|source of→2f3052182833490ea3a04a5fabf65df9 (Quote — Nakamoto : fermes de serveurs spécialisées (Champagne 2014 p.3)|source of→4510632442f34a1c8ad6f3fe0f17ad05 (Nakamoto 2008 Bitcoin WP)|source of→a446bbdc6ce344cfaedfbd5a5915a735 (Quote — Nakamoto : vérifier paiements sans nœud complet (2008 WP p.5))|source of→b965c10b863441a7abd8dd4238f2520a (Quote — Nakamoto : faire confiance à un nœud tiers (Champagne 2014 p.1),"l.308 — CHAMPAGNE Phil, 2014, The Book Of Satoshi - The Collected Writings of Bitcoin Creator Satoshi Nakamoto, s.l., e53 Publishing LLC.",2014,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,d33481e85d3243a08cabfe2cddeedff2,Chanteau & Labrousse 2013 — Institutionnalisme méthodologique Ostrom,AcademicWork|Reference,year,2013,non,,non,,non,aucune,,"l.310 — CHANTEAU Jean-Pierre et LABROUSSE Agnès, 2013, « L’institutionnalisme méthodologique d’Elinor Ostrom : quelques enjeux et controverses », Revue de la régulation, 12 décembre 2013, no 14.",2013,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,6c31f72f6f6d4fca9f9512a7d66b7551,Charli Lee 2011,Reference,year,2011,non,,non,,non,aucune,,"l.736 — LEE Charli, 2011, « Lite Coin White Paper », 7 octobre 2011, 6 p.",2011,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,8640b516c787428b9dd87ac173176e3e,Chaum 1982 — Blind Signatures for Untraceable Payments,AcademicWork|Reference,year,1982,non,,non,,non,aucune,,"l.320 — CHAUM David, 1982, « Blind Signatures for Untraceable Payments », Crypto, 1982, vol. 82, p. 199‑203.",1982,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,67b9428e0daa430aa618c7730274fb66,Chaum 1985 — Security without Identification,AcademicWork|Reference,year,1985,non,,non,,non,aucune,,"l.318 — CHAUM David, 1985, « Security without Identification Card Computers to make Big Brother Obsolete », Communications of the ACM, vol 28, n° 10, p. 1030-1044.",1985,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,d2c006f8f528491b9c3fb64f996fa607,Chaum 1994 — World's first electronic cash payment,IndigenousLiterature|Reference,year,1994,non,,non,,non,aucune,,"l.316 — CHAUM David, 1994, « 05-27-94 - World_s first electronic cash payment over computer networks », https://www.chaum.com/ecash/articles/1994/05-27-94%20- %20World_s%20first%20electronic%20cash%20payment%20over%20computer%20",1994,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.93),,,hors perimetre (volet 2)
2_annees_references,0eb3e354c767442f9cfad6071a35af03,Chaum 1996 — DigiCash eCash Deutsche Bank,IndigenousLiterature|Reference,year,1996,non,,non,,non,aucune,,"l.314 — CHAUM David, 1996, « 05-07-96 – DigiCash_s Ecash TM to be Issued by Deutsche Bank », https://www.chaum.com/ecash/articles/1996/05-07-96%20- %20DigiCash_s%20Ecash%E2%84%A2%20to%20be%20Issued%20by%20Deutsche%20Bank.pdf, 7 ",1996,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.91),,,hors perimetre (volet 2)
2_annees_references,72ad349cc28c4760a46521d685fca284,Chen 2011,GreyLiterature|Reference,year,2011,non,,non,,non,aucune,,"l.324 — CHEN Adrian, 2011, « The Underground Website Where You Can Buy Any Drug Imaginable », http://gawker.com/the-underground-website-where-you-can-buy-any-drug-imag-30818160, 6 janvier 2011, consulté le 30 juillet 2020.",2011,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,9e5fedf5dc2947db899b6bf622c16db9,Christin 2013 — Traveling the Silk Road,AcademicWork|Reference,year,2013,non,,non,,non,aucune,,"l.330 — CHRISTIN Nicolas, 2013, « Traveling the silk road: a measurement analysis of a large anonymous online marketplace », Rio de Janeiro Brazil, ACM.",2013,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.70),,,hors perimetre (volet 2)
2_annees_references,b8686137916e4a11b1655e3edc8d85ee,Cohen 1998 — The Geography of Money,AcademicWork|Reference,year,1998,non,,non,,non,aucune,,"l.338 — COHEN Benjamin J., 1998, The Geography of Money, Ithaca, Cornell University Press, 229 p.",1998,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,411ff4df32994128bb93fc522fa8c2b2,Cohen 2002 — Monnaie électronique aube trompeuse,AcademicWork|Reference,year,2002,non,,non,,non,aucune,,"l.336 — COHEN Benjamin J., 2002, « Monnaie électronique : un jour nouveau ou une aube trompeuse  ? », L’Économie politique, 2002, vol. 14, no 2, p. 67.",2002,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,dce21d76b18f43509017a322d58f386a,Coldewey 2014,GreyLiterature|Reference,year,2014,non,,non,,non,aucune,,"l.340 — COLDEWEY David, 2014, « Dogecoin cryptocurrency donors help send Indian athletes to Sochi », http://www.nbcnews.com/tech/tech-news/dogecoin-cryptocurrency-donors-help-send-indian-athletes- sochi-flna2D12024654, 30 janvie",2014,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,74290febdb754d19aeee686c1a9a1b95,Coriat & Broca 2015 — Le logiciel libre et les communs,AcademicWork|Reference,year,2015,non,,non,,non,aucune,,"l.350 — CORIAT Benjamin et BROCA Sébastien, 2015, « Le logiciel libre et les communs », Revue internationale de droit économique, 2015, XXIX, no 3, p. 265‑284.",2015,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,5abc57fb86bd4d16a10651f8520e7795,Coriat 2010 — Crise idéologie propriétaire retour des communs,AcademicWork|Reference,year,2010,non,,non,,non,aucune,,"l.348 — CORIAT Benjamin, 2010, « La crise de l’idéologie propriétaire et le retour des communs », Contretemps, 27 mai 2010, p. 13.",2010,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,11a4ed5ee90b44818d99cc9061389ebf,Couppey-Soubeyran 2021,Reference,year,2021-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.354 — COUPPEY-SOUBEYRAN Jézabel, 2021, « La monnaie légale est -elle le bien public qu’elle prétend être ? » , Le Monde, 4 déc. 2021.",2021,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,ce26299c018d4676a5d00a91188d5d47,Croman et al. 2016,AcademicWork|Reference,year,2016,non,,non,,non,aucune,authored[inverse]→03fd59f205f24666968722d5b4e1bab9 (Kyle Croman)|mentions actor→03fd59f205f24666968722d5b4e1bab9 (Kyle Croman),,,entree_bibliographique_introuvable,non,,"aucune entrée du MD ne porte un des patronymes candidats (CROMAN, AL., ET, AL) ; non-résolution, pas preuve d'erreur ; une Reference sans entrée au MD peut simplement n'avoir pas été convertie du PDF : ce n'est pas un défaut constaté",,,hors perimetre (volet 2)
2_annees_references,05ad44df186a4cfabf1d29fbba4f8233,Cuny 2013,GreyLiterature|Reference,year,2013,non,,non,,non,aucune,,,,entree_bibliographique_introuvable,non,,"aucune entrée du MD ne porte un des patronymes candidats (CUNY) ; non-résolution, pas preuve d'erreur ; une Reference sans entrée au MD peut simplement n'avoir pas été convertie du PDF : ce n'est pas un défaut constaté",,,hors perimetre (volet 2)
2_annees_references,9e885649ad6e4b53bdd7ec9161236f2d,Daian 2016 — Analysis of the DAO exploit,IndigenousLiterature|Reference,year,2016,non,,non,,non,aucune,,"l.374 — DAIAN Phil, 2016, « Analysis of the DAO exploit », http://hackingdistributed.com/2016/06/18/analysis-of-the-dao-exploit/, 18 juin 2016 , consulté le 21 juin 2016.",2016,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,05338358f9d7485dbef4110be604c4f8,Danezis et Meiklejohn 2015,AcademicWork|Reference,year,2015,non,,non,,non,aucune,source of→a9881e8b5f8b4724ba5e48a205081413 (Ali et al 2013 BoE Digital Currencies),,,entree_bibliographique_introuvable,non,,"patronyme(s) MEIKLEJOHN présent(s) au MD uniquement en position de co-auteur (l.110) — aucune entrée n'a ce patronyme en tête ; non-résolution, pas preuve d'erreur ; une Reference sans entrée au MD peut simplement n'avoir pas été convertie du PDF : ce n'est pas un défaut constaté",,,hors perimetre (volet 2)
2_annees_references,008659c674db4c8b91a0e6372fbf684f,Dashjr 2014a,IndigenousLiterature|Reference,year,2014,non,,non,,non,aucune,source of→b9120b79d88747ca9b2bc99f19bbf8db (Quote — Dashjr : 'mineurs doivent filtrer les abus'),"l.380 — DASHJR Luke, 2014a, « \[ANN\]\[XCP\] Counterparty - Pioneering Peer -to-Peer Finance - Official Thread 1/2 », https://bitcointalk.org/index.php?topic=395761.msg5816503#msg5816503, 21 mars 2014, consulté le 5 juin 2023.",2014,accord,non,,apparié par patronyme+année+suffixe 'a',,,hors perimetre (volet 2)
2_annees_references,9c099cc93b3f4241930669bf1a939b2b,Dashjr 2014b,IndigenousLiterature|Reference,year,2014,non,,non,,non,aucune,,"l.382 — DASHJR Luke, 2014b, « \[ANN\]\[XCP\] Counterparty - Pioneering Peer -to-Peer Finance - Official Thread », https://bitcointalk.org/index.php?topic=395761.msg5817170#msg5817170, 21 mars 2014, consulté le 5 juin 2023.",2014,accord,non,,apparié par patronyme+année+suffixe 'b',,,hors perimetre (volet 2)
2_annees_references,45c4a10053e84274966342ca3ecb5f12,Dashjr 2019 CVE History,Reference,year,2019-01-01T00:00:00.000Z,non,,non,,oui,aucune,,"l.378 — DASHJR Luke, 2019, « CVE-2018–20587 Advisory and Full Disclosure (Bitcoin Core & Knots, on multiuser systems) », https://medium.com/@lukedashjr/cve-2018-20587-advisory-and-full-disclosure- a3105551e78b, 8 février 2019, c",2019,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.68),,,hors perimetre (volet 2)
2_annees_references,713a81a48e5143068ff221c6eec9c138,Dashjr 2019 — CVE-2018-20587 Advisory,IndigenousLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.378 — DASHJR Luke, 2019, « CVE-2018–20587 Advisory and Full Disclosure (Bitcoin Core & Knots, on multiuser systems) », https://medium.com/@lukedashjr/cve-2018-20587-advisory-and-full-disclosure- a3105551e78b, 8 février 2019, c",2019,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.68),,,hors perimetre (volet 2)
2_annees_references,be56089c62d34df08bd15f366454ab9e,David Gilbert 2014,GreyLiterature|Reference,year,2014,non,,non,,non,aucune,,"l.520 — GILBERT David, 2014, « \’Most Valuable Tweet in History\’ Donates $11,000 Worth of Dogecoin to Kenyan Water Charity », https://www.ibtimes.co.uk/most-valuable-tweet-history-donates-11000-worth- dogecoin-kenyan-water-char",2014,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,ceabad5e9c0e4c36b74925272eff2df7,De Filippi & Loveluck 2016 — Invisible politics of Bitcoin,AcademicWork|Reference,year,2016,non,,non,,non,aucune,,"l.386 — DE FILIPPI Primavera et LOVELUCK Benjamin, 2016, « The invisible politics of Bitcoin: governance crisis of a decentralised infrastructure », Internet Policy Review, 2016, vol. 5, no 3, p. 1‑28.",2016,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,e0b40d91bb424defaa9acf37536f339e,DeNardis & Musiani 2014 — Governance by Infrastructure,AcademicWork|Reference,year,2014,non,,non,,non,aucune,,"l.394 — DENARDIS Laura et MUSIANI Francesca, 2014, « Governance by Infrastructure: Introduction, “The Turn to Infrastructure in Internet Governance” » dans The turn to Infrastructure in Internet Governance , Macmillian Palgrave.",2014,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.47),,,hors perimetre (volet 2)
2_annees_references,2272e5b8d44449d29f7429c2f59b5615,DeNardis et Musiani 2014,AcademicWork|Reference,year,2014,non,,non,,non,aucune,authored[inverse]→5fc4278b78704f6c92c3744e2654518a (Laura DeNardis)|mentions actor→5fc4278b78704f6c92c3744e2654518a (Laura DeNardis),"l.394 — DENARDIS Laura et MUSIANI Francesca, 2014, « Governance by Infrastructure: Introduction, “The Turn to Infrastructure in Internet Governance” » dans The turn to Infrastructure in Internet Governance , Macmillian Palgrave.",2014,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
